Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2021-03-31,35.69900,29.53540,6.16360,6.46800,6.46800,-0.30440,0.12920,-0.17520,-0.00890,-0.16630,-0.16630,-0.13830,-0.21050,-0.30440,3.39710,3.39710,0.00000,0.00000,1.11300,0.07200,1.26530,17.26540,-0.85270,-0.85270,-0.49080,-0.38740,0.33580,1.74010,1.93220,46.57870,-0.68140,-0.79660,-0.15640,-0.63240,7.01630,3.5966,3.5356
2020-12-31,35.53880,27.45150,8.08720,14.45490,14.45490,-6.36760,0.07610,-6.29150,0.00200,-6.29350,-6.29350,-6.25630,-5.96880,-6.36760,3.44360,3.44360,-1.80070,-1.80070,1.12900,0.09030,1.26910,22.75610,-17.91750,-17.91750,-17.70330,-17.60420,0.34650,1.83830,2.14010,42.05410,-24.12790,-27.91870,-6.13650,-21.94880,7.49980,-3.5046,-3.5039
2020-09-30,30.84250,23.82980,7.01280,8.53710,8.53710,-1.52430,-0.02180,-1.54620,-0.01900,-1.52720,-1.52720,-1.49370,-1.02670,-1.52430,3.16220,3.16220,-0.48020,-0.48020,1.15940,0.10150,1.13330,22.73730,-4.94230,-4.94230,-5.01310,-4.84300,0.29240,1.80150,2.02680,44.40560,-5.58350,-6.38670,-1.44780,-5.01680,8.64960,1.8,1.7148
2020-06-30,31.05430,23.07410,7.98020,8.39260,8.39260,-0.41240,0.08130,-0.33100,0.05760,-0.38860,-0.38860,-0.23150,0.34820,-0.41240,2.86790,2.86790,-0.12000,-0.12000,1.21810,0.11310,1.24570,25.69760,-1.32790,-1.32790,-1.06590,-0.74550,0.30880,2.07100,2.12930,42.26710,-1.39540,-1.58680,-0.38640,-1.23760,8.80660,-1.91030,-1.91390
2020-03-31,30.32990,24.84160,5.48830,8.04160,8.04160,-2.55330,-0.63520,-3.18850,0.00000,-3.18850,-3.18850,-2.98520,-2.04340,-2.55330,2.73370,2.73370,-1.08040,-1.08040,1.06180,0.17980,1.83300,18.09520,-8.41850,-8.41850,-10.51270,-9.84260,0.30480,2.02840,2.04380,44.03610,-16.97970,-20.72560,-3.20400,-13.92700,6.84420,1.5824,1.5276
2019-12-31,33.36330,26.07990,7.28340,6.73050,6.73050,0.55290,-0.09480,0.45810,0.00220,0.45590,0.45590,0.53180,1.07390,0.55290,2.74370,2.74370,0.24010,0.24010,1.20900,0.17550,1.28570,21.83050,1.65720,1.65720,1.37310,1.59390,0.38890,2.37900,1.92540,46.74310,2.03290,2.43650,0.53140,1.67610,8.17430,-4.4642,-4.5627
2019-09-30,28.35380,21.66040,6.69340,8.30980,8.30980,-1.61640,0.27520,-1.34130,0.00570,-1.34700,-1.34700,-1.22500,-1.06370,-1.61640,2.74370,2.74370,-0.48020,-0.48020,1.06160,,0.99970,23.60660,-5.70090,-5.70090,-4.73050,-4.32030,0.32530,1.77870,2.34230,38.42380,-6.22920,-7.52810,-1.54560,-6.22920,7.88130,3.3751,3.0894
2019-06-30,25.28080,19.21940,6.06140,8.82020,8.82010,-2.75870,0.38890,-2.36980,0.00840,-2.37820,-2.37820,-2.13500,-2.25950,-2.75870,2.70330,2.70330,-0.84030,-0.84030,1.03080,,1.04590,23.97650,-10.91230,-10.91230,-9.37380,-8.44500,0.31520,1.77850,1.96830,45.72440,-10.12120,-12.12850,-2.96460,-10.12120,8.56410,-3.02030,-3.09810
2019-03-31,26.45290,19.89450,6.55840,3.10220,3.10220,3.45610,-0.23760,3.21860,0.03010,3.18850,3.18850,2.98520,4.19530,3.45610,2.41050,2.41050,1.29650,1.29650,1.01790,,1.52920,24.79260,13.06530,13.06530,12.16720,11.28510,0.36370,1.42560,2.01460,44.67450,18.78790,23.84150,4.38400,18.78790,7.04070,1.9579,1.7593
